Relative File path,File name,Season,Episode,Actors,Characters,Keywords,Title,Size,Dimensions,Credit,Device make,Device model,Color space,Color profile,Focal length,Description,Alpha channel,Red eye,Metering mode,F number,Exposure program,Exposure time,Instructions
visual-media-imagery/MM/W_201_Unit_02785_RT.jpg,W_201_Unit_02785_RT.jpg,2,1,Henry Cavill,Geralt of Rivia,"Batch 4 - Photographer Susie Allnutt, CROPPED, D020, Photog Color Corrected",,"4,8 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),55 mm,MMSUSIEALLNUTTCS20-106.dng,No,No,Pattern,"f/2,8",Manual,1/400,(FSC:RR)
visual-media-imagery/MM/W_201_Unit_02913_RT.jpg,W_201_Unit_02913_RT.jpg,2,1,Henry Cavill,Geralt of Rivia,"Batch 4 - Photographer Susie Allnutt, D020",,6 MB,3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),34 mm,MMSUSIEALLNUTTCS20-234.dng,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:RR)
visual-media-imagery/MM/W_201_Unit_03188_RT.jpg,W_201_Unit_03188_RT.jpg,2,1,"Henry Cavill, Agnes Born","Geralt of Rivia, Vereena","Batch 4 - Photographer Susie Allnutt, CROPPED, D022, Photog Color Corrected",,"12,6 MB",5454 x 3798,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),28 mm,MMSUSIEALLNUTTCS22-35.dng,No,No,Pattern,"f/2,8",Manual,1/160,(FSC:RR)
visual-media-imagery/MM/W_201_Unit_03300_RT.jpg,W_201_Unit_03300_RT.jpg,2,1,"Agnes Born, Henry Cavill","Vereena, Geralt of Rivia","Batch 4 - Photographer Susie Allnutt, CROPPED, D022, Photog Color Corrected",,"5,1 MB",3901 x 2584,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),31 mm,MMSUSIEALLNUTTCS22-147.dng,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:RR)
visual-media-imagery/MM/W_201_Unit_03660_RT.jpg,W_201_Unit_03660_RT.jpg,2,1,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,,11 MB,3600 x 5408,JAY MAIDMENT,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),185 mm,JM2_1262.NEF,No,No,Pattern,"f/2,8",Manual,1/160,
visual-media-imagery/MM/W_201_Unit_03694_RT.jpg,W_201_Unit_03694_RT.jpg,2,1,Agnes Born,Vereena,,,28 MB,8256 x 5504,JAY MAIDMENT,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),140 mm,JM2_1292.NEF,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/W_201_Unit_04816_RT.jpg,W_201_Unit_04816_RT.jpg,2,1,Freya Allan,Princess Cirilla 'Ciri' of Cintra,DAY_34,,"10,5 MB",5408 x 3600,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),150 mm,JM2_2406.NEF,No,No,Pattern,"f/2,8",Manual,1/160,(FSC:KV)
visual-media-imagery/MM/W_201_Unit_06194_RT.jpg,W_201_Unit_06194_RT.jpg,2,1,"Freya Allan, Henry Cavill","Princess Cirilla 'Ciri' of Cintra, Geralt of Rivia",,,5 MB,3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),61 mm,MM_27_11_2020CS89SA-61.dng,No,No,Pattern,"f/2,8",Manual,1/500,
visual-media-imagery/MM/W_201_Unit_06297_RT.jpg,W_201_Unit_06297_RT.jpg,2,1,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,,"5,5 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),185 mm,MM_27_11_2020CS89SA-164.dng,No,No,Pattern,"f/2,8",Manual,1/200,
visual-media-imagery/MM/0202054.png,,2,2,Tom Canton,Filavandrel,,,"16,3 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/MM/0202056_RT.png,,2,2,"Kaine Zajaz, Tom Canton","Gage, Filavandrel",,,"18,4 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/MM/TheWitcher_Season2_Episode2_00_05_06_17.png,TheWitcher_Season2_Episode2_00_05_06_17.png,2,2,"Mecia Simson, Tom Canton","Francesca Findabair, Filavandrel",,,"17,3 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/MM/TheWitcher_Season2_Episode2_00_16_23_10.png,TheWitcher_Season2_Episode2_00_16_23_10.png,2,2,Tom Canton,Filavandrel,,,"18,6 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/MM/W_202_Unit_00201_RT.jpg,W_202_Unit_00201_RT.jpg,2,2,Mecia Simson,Francesca Findabair,,,"12,9 MB",6048 x 4024,Kevin Baker,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),185 mm,TWS2_Ep02_201.NEF,No,No,Pattern,"f/2,8",Manual,1/250,FSC:{RD}
visual-media-imagery/MM/W_202_Unit_00222_RT.jpg,W_202_Unit_00222_RT.jpg,2,2,Anya Chalotra,Yennefer of Vengerberg,,,"8,3 MB",5408 x 3600,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),58 mm,JM1_6487.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_00246_RT.jpg,W_202_Unit_00246_RT.jpg,2,2,Anya Chalotra,Yennefer of Vengerberg,,,"11,3 MB",5408 x 3600,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),70 mm,JM1_6534.NEF,No,No,Pattern,"f/2,8",Manual,1/100,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_00281_RT.jpg,W_202_Unit_00281_RT.jpg,2,2,"Anya Chalotra, Mimî M. Khayisa","Yennefer of Vengerberg, Fringilla Vigo",,,"7,5 MB",5408 x 3600,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),70 mm,JM1_6613.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_00343_RT.jpg,W_202_Unit_00343_RT.jpg,2,2,"Mecia Simson, Anya Chalotra, Mimî M. Khayisa","Francesca Findabair, Yennefer of Vengerberg, Fringilla Vigo",,,"39,6 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM2_5681.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_00518_RT.jpg,W_202_Unit_00518_RT.jpg,2,2,"Anya Chalotra, Mimî M. Khayisa","Yennefer of Vengerberg, Fringilla Vigo",,,"39,4 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),145 mm,JM2_5909.NEF,No,No,Pattern,"f/2,8",Manual,1/160,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_00708_RT.jpg,W_202_Unit_00708_RT.jpg,2,2,Henry Cavill,Geralt of Rivia,,,24 MB,8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),112 mm,JM2_8851.NEF,No,No,Pattern,"f/6,3",Manual,1/320,FSC: MP
visual-media-imagery/MM/W_202_Unit_01821_RT.jpg,W_202_Unit_01821_RT.jpg,2,2,"Freya Allan, Henry Cavill","Princess Cirilla 'Ciri' of Cintra, Geralt of Rivia",Selects,,"20,7 MB",8009 x 5339,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),46 mm,JM1_9774R.tif,No,No,Pattern,"f/5,6",Manual,1/200,
visual-media-imagery/MM/W_202_Unit_01955_RT.jpg,W_202_Unit_01955_RT.jpg,2,2,"Freya Allan, Henry Cavill","Princess Cirilla 'Ciri' of Cintra, Geralt of Rivia",,,"27,9 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),82 mm,JM2_0406.NEF,No,No,Pattern,"f/5,0",Manual,1/200,
visual-media-imagery/MM/W_202_Unit_02290_RT.jpg,W_202_Unit_02290_RT.jpg,2,2,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,,"24,8 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),120 mm,JM2_0610.NEF,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/W_202_Unit_02892_RT.jpg,W_202_Unit_02892_RT.jpg,2,2,"Freya Allan, Henry Cavill","Princess Cirilla 'Ciri' of Cintra, Geralt of Rivia",,,"23,7 MB",8256 x 5504,JAY MAIDMENT,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),86 mm,JM2_0776.NEF,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/W_202_Unit_02914_RT.jpg,W_202_Unit_02914_RT.jpg,2,2,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,,36 MB,8256 x 5504,JAY MAIDMENT,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM2_0814.NEF,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/W_202_Unit_03102_RT.jpg,W_202_Unit_03102_RT.jpg,2,2,"Yasen Atour, Paul Bullion, Kim Bodnia","Coen, Lambert, Vesemir",DAY_36,,"21,3 MB",8256 x 4640,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),51 mm,JM1_1246.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_03248_RT.jpg,W_202_Unit_03248_RT.jpg,2,2,Kim Bodnia,Vesemir,DAY_36,,"21,7 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM2_2895.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_03453_RT-1.jpg,W_202_Unit_03453_RT-1.jpg,2,2,"Yasen Atour, Paul Bullion, Henry Cavill","Coen, Lambert, Geralt of Rivia",DAY_36,,"22,3 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),75 mm,JM2_3169.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_03682_RT.jpg,W_202_Unit_03682_RT.jpg,2,2,Paul Bullion,Lambert,DAY_36,,"22,9 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),122 mm,JM2_3418.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_03687_RT.jpg,W_202_Unit_03687_RT.jpg,2,2,"Henry Cavill, Basil Eidenbenz","Geralt of Rivia, Eskel","DAY_36, select",,"25,3 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),190 mm,JM2_3423.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_03749_RT.jpg,W_202_Unit_03749_RT.jpg,2,2,"Yasen Atour, Paul Bullion","Coen, Lambert",DAY_37,,"31,4 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),180 mm,JM2_3543.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_03981_RT.jpg,W_202_Unit_03981_RT.jpg,2,2,Kim Bodnia,Vesemir,DAY_37,,"24,8 MB",5504 x 8256,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),110 mm,JM2_3826.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_04181_RT.jpg,W_202_Unit_04181_RT.jpg,2,2,Basil Eidenbenz,Eskel,DAY_37,,"22,5 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM2_4050.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_04240_RT.jpg,W_202_Unit_04240_RT.jpg,2,2,"Yasen Atour, Paul Bullion","Coen, Lambert",DAY_37,,34 MB,8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),82 mm,JM2_4137.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_04928_RT.jpg,W_202_Unit_04928_RT.jpg,2,2,Henry Cavill,Geralt of Rivia,DAY_39,,"19,5 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM2_4921.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_05098_RT.jpg,W_202_Unit_05098_RT.jpg,2,2,Henry Cavill,Geralt of Rivia,,,"24,2 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),61 mm,JM1_2054.NEF,No,No,Pattern,"f/2,8",Manual,1/200,(FSC:KV)
visual-media-imagery/MM/W_202_Unit_06107_RT.jpg,W_202_Unit_06107_RT.jpg,2,2,Anya Chalotra,Yennefer of Vengerberg,,,"8,6 MB",4928 x 3280,Jay Maidment,NIKON CORPORATION,NIKON D4,RGB,Adobe RGB (1998),200 mm,JM4_5892.NEF,No,No,Pattern,"f/6,3",Manual,1/200,(FSC:KV)
visual-media-imagery/MM/0203018.jpg,,2,3,Eamon Farren,Cahir,,,"23,1 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),180 mm,JM1_1827.NEF,No,No,Pattern,"f/2,8",Manual,1/125,FS: MP
visual-media-imagery/MM/0203064.jpg,,2,3,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,,"6,1 MB",4000 x 2667,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/MM/W_203_Unit_00148_RT.jpg,W_203_Unit_00148_RT.jpg,2,3,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,,"11,1 MB",5408 x 3600,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM2_6240.NEF,No,No,Pattern,"f/4,0",Manual,1/250,(FSC:KV)
visual-media-imagery/MM/W_203_Unit_00544_RT.jpg,W_203_Unit_00544_RT.jpg,2,3,Freya Allan,Princess Cirilla 'Ciri' of Cintra,"DAY_47, Duplicate, SELECT",,"21,9 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),165 mm,JM2_6773.NEF,No,No,Pattern,"f/5,0",Manual,1/200,(FSC:KV)
visual-media-imagery/MM/W_203_Unit_00692_RT.jpg,W_203_Unit_00692_RT.jpg,2,3,Freya Allan,Princess Cirilla 'Ciri' of Cintra,"DAY_48, Duplicate, SELECT",,"25,9 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),165 mm,JM2_7020.NEF,No,No,Pattern,"f/5,6",Manual,1/200,(FSC:KV)
visual-media-imagery/MM/W_203_Unit_01549_RT.jpg,W_203_Unit_01549_RT.jpg,2,3,Royce Pierreson,Istredd,"Duplicate, select",,"21,7 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM2_7957.NEF,No,No,Pattern,"f/2,8",Manual,1/100,(FSC:KV)
visual-media-imagery/MM/W_203_Unit_01752_RT.jpg,W_203_Unit_01752_RT.jpg,2,3,MyAnna Buring,Tissaia de Vries,,,"22,5 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM2_8272.NEF,No,No,Pattern,"f/2,8",Manual,1/100,(FSC:KV)
visual-media-imagery/MM/W_203_Unit_02737_RT.jpg,W_203_Unit_02737_RT.jpg,2,3,"Kim Bodnia, Henry Cavill","Vesemir, Geralt of Rivia",,,"28,9 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),135 mm,JM1_7980.NEF,No,No,Pattern,"f/4,5",Manual,1/160,(FSC:KV)
visual-media-imagery/MM/W_203_Unit_03898_RT.jpg,W_203_Unit_03898_RT.jpg,2,3,Anya Chalotra,Yennefer of Vengerberg,,,"26,1 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM1_1791.NEF,No,No,Pattern,"f/2,8",Manual,1/125,FS: MP
visual-media-imagery/MM/W_203_Unit_03993_RT.jpg,W_203_Unit_03993_RT.jpg,2,3,Mahesh Jadu,Vilgefortz of Roggeveen,,,"22,3 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM1_1918.NEF,No,No,Pattern,"f/2,8",Manual,1/125,FS: MP
visual-media-imagery/MM/W_203_Unit_04235_RT.jpg,W_203_Unit_04235_RT.jpg,2,3,MyAnna Buring,Tissaia de Vries,,,"26,2 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),160 mm,JM1_2124.NEF,No,No,Pattern,"f/3,5",Manual,1/160,FS: MP
visual-media-imagery/MM/W_203_Unit_04736_RT.jpg,W_203_Unit_04736_RT.jpg,2,3,Mecia Simson,Francesca Findabair,,,6 MB,3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),70 mm,MM_4_12_2020CS94SA-188.dng,No,No,Pattern,"f/2,8",Manual,1/125,FS: MP
visual-media-imagery/MM/W_203_Unit_04749_RT.jpg,W_203_Unit_04749_RT.jpg,2,3,Mimî M. Khayisa,Fringilla Vigo,,,"7,1 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),70 mm,MM_4_12_2020CS94SA-201.dng,No,No,Pattern,"f/2,8",Manual,1/125,FS: MP
visual-media-imagery/MM/TheWitcher_Season2_Episode4_00_01_45_13.png,TheWitcher_Season2_Episode4_00_01_45_13.png,2,4,Anna Shaffer,Triss Merigold,,,"18,5 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/MM/TheWitcher_Season2_Episode4_00_09_26_14.png,TheWitcher_Season2_Episode4_00_09_26_14.png,2,4,Graham McTavish,Sigismund Dijkstra,,,"16,1 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/MM/TheWitcher_Season2_Episode4_00_30_38_21.jpg,TheWitcher_Season2_Episode4_00_30_38_21.jpg,2,4,Anna Shaffer,Triss Merigold,,,"5,7 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/MM/W_204_Unit_01337_RT.jpg,W_204_Unit_01337_RT.jpg,2,4,"Paul Bullion, Freya Allan, Yasen Atour","Lambert, Princess Cirilla 'Ciri' of Cintra, Coen",,,"5,3 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),57 mm,MM_19_01_2021CS102SA-72.dng,No,No,Pattern,"f/2,8",Manual,1/160,(FSC:KV)
visual-media-imagery/MM/W_204_Unit_02256_RT.jpg,W_204_Unit_02256_RT.jpg,2,4,Joey Batey,Jaskier,,MYSTERIOUS MONSTERS SEASON 2,"7,9 MB",4852 x 3235,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),70 mm,MM_02_02_2021CS112WSUSIEALLNUTT-271.dng,No,No,Pattern,"f/2,8",Manual,1/160,(FSC: MK)
visual-media-imagery/MM/W_205_Unit_00111_RT.jpg,W_205_Unit_00111_RT.jpg,2,5,"Freya Allan, Anna Shaffer","Princess Cirilla 'Ciri' of Cintra, Triss Merigold",,,14 MB,6048 x 4024,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),170 mm,MMSUSIEALLNUTTSPLINTERUNITCS8-111.dng,No,No,Pattern,"f/2,8",Manual,1/6.400,(FSC:KV)
visual-media-imagery/MM/W_205_Unit_00392_RT.jpg,W_205_Unit_00392_RT.jpg,2,5,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,,"6,1 MB",2624 x 3936,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),56 mm,MMSUSIEALLNUTTSPLINTERUNITCS8-392.dng,No,No,Pattern,"f/2,8",Manual,1/3.200,(FSC:KV)
visual-media-imagery/MM/W_205_Unit_01173_RT.jpg,W_205_Unit_01173_RT.jpg,2,5,"Freya Allan, Kim Bodnia","Princess Cirilla 'Ciri' of Cintra, Vesemir",,,"4,3 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),69 mm,MM_2_12_2020CS92SA-143.dng,No,No,Pattern,"f/2,8",Manual,1/125,FS: MP
visual-media-imagery/MM/W_205_Unit_01854_RT.jpg,W_205_Unit_01854_RT.jpg,2,5,Eamon Farren,Cahir,,,"5,4 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),70 mm,MM_19_02_2021CS127SSA-78.dng,No,No,Pattern,"f/3,2",Manual,1/800,
visual-media-imagery/MM/W_205_Unit_01890_RT.jpg,W_205_Unit_01890_RT.jpg,2,5,"Kaine Zajaz, Wilson Mbomio","Gage, Dara",,,"4,8 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),"31,5 mm",MM_19_02_2021CS127SSA-114.dng,No,No,Pattern,"f/2,8",Manual,1/800,
visual-media-imagery/MM/W_205_Unit_02169_RT.jpg,W_205_Unit_02169_RT.jpg,2,5,Anya Chalotra,Yennefer of Vengerberg,,,9 MB,6048 x 3400,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),58 mm,MM_01_03_2021CS135SSA-124.dng,No,No,Pattern,"f/2,8",Manual,1/320,FS: MP
visual-media-imagery/MM/W_205_Unit_02659_RT.jpg,W_205_Unit_02659_RT.jpg,2,5,"Kim Bodnia, Freya Allan, Henry Cavill","Vesemir, Princess Cirilla 'Ciri' of Cintra, Geralt of Rivia",,MYSTERIOUS MONSTERS SEASON 2,"6,2 MB",3936 x 2624,Susan Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),41 mm,MM_19_03_2021CS149SA-209.dng,No,No,Pattern,"f/2,8",Manual,1/100,(FSC: MK)
visual-media-imagery/MM/0206061.jpg,,2,6,"Simon Callow, Liz Carr","Codringher, Fenn",,,"1,4 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/MM/W_206_Unit_00875_RT.jpg,W_206_Unit_00875_RT.jpg,2,6,Wilson Mbomio,Dara,,,"23,9 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM1_0195.NEF,No,No,Pattern,"f/5,0",Manual,1/200,FS: MP
visual-media-imagery/MM/W_206_Unit_01672_RT.jpg,W_206_Unit_01672_RT.jpg,2,6,Chris Fulton,Rience,,,"4,8 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),29 mm,MM_26_01_2021CS107WSA-104.dng,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/W_206_Unit_01870_RT.jpg,W_206_Unit_01870_RT.jpg,2,6,Royce Pierreson,Istredd,,,"5,7 MB",3756 x 2521,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),44 mm,MM_27_01_2021CS108SSUSIEALLNUTT-77.dng,No,No,Pattern,"f/3,5",Manual,1/1.000,
visual-media-imagery/MM/W_206_Unit_02026_RT.jpg,W_206_Unit_02026_RT.jpg,2,6,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,MYSTERIOUS MONSTERS SEASON 2,"5,4 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),51 mm,MM_05_02_2021CS115S115WSUSIEALLNUTT-204.dng,No,No,Pattern,"f/2,8",Manual,1/160,(FSC: MK)
visual-media-imagery/MM/W_206_Unit_02418_RT.jpg,W_206_Unit_02418_RT.jpg,2,6,Chris Fulton,Rience,Select,MYSTERIOUS MONSTERS SEASON 2,"3,1 MB",3434 x 2289,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),58 mm,MM_10_02_2021CS119WSUSIEALLNUTT-54.dng,No,No,Pattern,"f/2,8",Manual,1/125,(FSC: MK)
visual-media-imagery/MM/W_206_Unit_02884.jpg,W_206_Unit_02884.jpg,2,6,Adjoa Andoh,Mother Nenneke,,,"5,3 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,sRGB IEC61966-2.1,48 mm,MM_17_02_2021CS125WSA-69.dng,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/W_206_Unit_03268_RT.jpg,W_206_Unit_03268_RT.jpg,2,6,Eamon Farren,Cahir,,,"4,4 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),200 mm,MM_25_02_2021CS132WSA-149.dng,No,No,Pattern,"f/3,2",Manual,1/800,
visual-media-imagery/MM/W_206_Unit_03647_RT.jpg,W_206_Unit_03647_RT.jpg,2,6,"Anya Chalotra, Henry Cavill","Yennefer of Vengerberg, Geralt of Rivia",,MYSTERIOUS MONSTERS SEASON 2,"2,4 MB",2888 x 1925,Susan Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),70 mm,MM_18_03_2021CS148SA-153.dng,No,No,Pattern,"f/2,8",Manual,1/125,(FSC: MK)
visual-media-imagery/MM/0207114.jpg,,2,7,Ania Marson,Voleth Meir,,,"6,4 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),44 mm,MM_27_01_2021CS108SSUSIEALLNUTT-137.dng,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/0207115.jpg,,2,7,Ania Marson,Voleth Meir,,,7 MB,3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),125 mm,MM_27_01_2021CS108SSUSIEALLNUTT-272.dng,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/W_207_Unit_00181_RT.jpg,W_207_Unit_00181_RT.jpg,2,7,MyAnna Buring,Tissaia de Vries,"Duplicate, select",,"10,8 MB",5408 x 3600,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),59 mm,JM1_4552.NEF,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:KV)
